time,Тсред,Тмин,Тмакс,Осадки всего,Направление ветра,Скорость ветра,Давление на уровне моря,file_path
2021-04-20,-1.4,-10.8,1.8,0.0,303.0,7.9,1030.0,data/train/19/2021-05-04_weather.csv
2021-02-16,-10.6,-14.1,-5.8,1.0,289.0,6.3,1017.2,data/train/20/2021-05-15_weather.csv
2021-02-17,-16.6,-19.5,-11.5,0.1,267.0,13.3,1024.6,data/train/20/2021-05-15_weather.csv
2021-02-18,-18.7,-22.1,-15.4,7.2,86.0,10.9,1022.7,data/train/20/2021-05-15_weather.csv
2021-02-19,-18.5,-21.0,-17.2,3.9,335.0,17.2,1011.3,data/train/20/2021-05-15_weather.csv
2021-02-20,-22.1,-26.6,-17.8,0.0,203.0,9.4,1025.4,data/train/20/2021-05-15_weather.csv
2021-02-21,-17.7,-20.3,-15.5,0.3,237.0,13.9,1021.0,data/train/20/2021-05-15_weather.csv
2021-02-22,-22.3,-26.8,-17.9,0.0,246.0,6.5,1026.3,data/train/20/2021-05-15_weather.csv
2021-02-23,-22.5,-27.6,-17.1,2.6,99.0,16.6,1023.1,data/train/20/2021-05-15_weather.csv
2021-02-24,-14.3,-20.9,-10.2,10.1,127.0,21.1,1004.1,data/train/20/2021-05-15_weather.csv
2021-02-25,-22.5,-26.5,-18.9,0.1,276.0,11.6,1014.4,data/train/20/2021-05-15_weather.csv
2021-02-26,-24.6,-28.1,-20.8,0.0,265.0,8.9,1029.9,data/train/20/2021-05-15_weather.csv
2021-02-27,-24.8,-29.4,-19.1,0.0,179.0,9.5,1031.3,data/train/20/2021-05-15_weather.csv
2021-02-28,-17.9,-25.1,-12.1,1.1,115.0,16.4,1018.2,data/train/20/2021-05-15_weather.csv
2021-03-01,-14.8,-18.7,-12.9,1.6,27.0,11.2,1011.4,data/train/20/2021-05-15_weather.csv
2021-03-02,-15.1,-19.6,-10.4,0.0,226.0,6.2,1015.3,data/train/20/2021-05-15_weather.csv
2021-03-03,-10.9,-15.6,-6.8,1.3,201.0,16.4,1010.5,data/train/20/2021-05-15_weather.csv
2021-03-04,-2.0,-6.4,1.2,3.8,201.0,19.1,1002.4,data/train/20/2021-05-15_weather.csv
2021-03-05,-2.8,-6.6,-0.4,2.1,232.0,22.8,1003.5,data/train/20/2021-05-15_weather.csv
2021-03-06,-3.0,-8.5,-0.1,2.3,251.0,20.4,1005.9,data/train/20/2021-05-15_weather.csv
2021-03-07,-7.2,-12.2,1.1,2.6,198.0,15.2,1011.3,data/train/20/2021-05-15_weather.csv
2021-03-08,-6.2,-10.6,1.2,2.9,260.0,21.2,1007.1,data/train/20/2021-05-15_weather.csv
2021-03-09,-6.1,-10.8,-2.4,0.0,216.0,20.0,1014.2,data/train/20/2021-05-15_weather.csv
2021-03-10,-6.5,-7.6,-4.9,4.4,169.0,7.8,1007.0,data/train/20/2021-05-15_weather.csv
2021-03-11,-7.3,-10.0,-5.1,0.9,213.0,20.5,1003.1,data/train/20/2021-05-15_weather.csv
2021-03-12,-14.4,-17.5,-10.7,0.2,276.0,16.1,1012.7,data/train/20/2021-05-15_weather.csv
2021-03-13,-15.5,-19.9,-10.1,0.0,260.0,14.3,1025.2,data/train/20/2021-05-15_weather.csv
2021-03-14,-13.3,-17.2,-7.1,0.0,253.0,9.7,1029.9,data/train/20/2021-05-15_weather.csv
2021-03-15,-11.1,-15.7,-5.2,0.0,256.0,12.7,1029.7,data/train/20/2021-05-15_weather.csv
2021-03-16,-9.7,-12.5,-6.4,0.1,239.0,14.5,1031.0,data/train/20/2021-05-15_weather.csv
2021-03-17,-6.9,-11.1,-1.8,0.0,240.0,14.5,1028.5,data/train/20/2021-05-15_weather.csv
2021-03-18,-5.2,-9.3,-0.2,0.0,231.0,11.1,1031.6,data/train/20/2021-05-15_weather.csv
2021-03-19,-5.1,-8.1,-1.8,0.0,159.0,18.6,1022.9,data/train/20/2021-05-15_weather.csv
2021-03-20,-0.7,-5.3,4.2,1.9,180.0,17.1,1002.1,data/train/20/2021-05-15_weather.csv
2021-03-21,0.5,-1.5,2.0,0.5,249.0,17.7,1001.4,data/train/20/2021-05-15_weather.csv
2021-03-22,-1.1,-3.4,1.0,1.5,217.0,8.6,1011.3,data/train/20/2021-05-15_weather.csv
2021-03-23,-2.4,-5.8,0.6,0.0,283.0,6.8,1014.3,data/train/20/2021-05-15_weather.csv
2021-03-24,-4.3,-8.7,0.4,0.0,249.0,14.9,1015.3,data/train/20/2021-05-15_weather.csv
2021-03-25,-2.4,-4.3,0.4,0.6,257.0,15.5,1012.6,data/train/20/2021-05-15_weather.csv
2021-03-26,-1.3,-5.6,4.2,0.0,235.0,14.3,1013.6,data/train/20/2021-05-15_weather.csv
2021-03-27,-1.7,-5.4,1.7,0.7,171.0,6.8,1009.0,data/train/20/2021-05-15_weather.csv
2021-03-28,-1.7,-3.3,0.7,6.7,294.0,14.0,1005.4,data/train/20/2021-05-15_weather.csv
2021-03-29,-4.4,-7.0,-1.7,2.4,314.0,22.0,1013.6,data/train/20/2021-05-15_weather.csv
2021-03-30,-6.8,-10.3,-3.2,0.1,322.0,9.4,1028.9,data/train/20/2021-05-15_weather.csv
2021-03-31,-4.9,-9.6,0.6,0.0,240.0,11.9,1030.3,data/train/20/2021-05-15_weather.csv
2021-04-01,-2.4,-7.9,3.1,0.0,216.0,17.8,1025.6,data/train/20/2021-05-15_weather.csv
2021-04-02,1.6,-0.4,4.5,0.3,230.0,21.2,1020.3,data/train/20/2021-05-15_weather.csv
2021-04-03,1.9,-1.8,6.9,0.0,220.0,15.0,1022.4,data/train/20/2021-05-15_weather.csv
2021-04-04,2.0,-1.2,6.5,0.0,152.0,16.3,1014.8,data/train/20/2021-05-15_weather.csv
2021-04-05,3.0,0.2,6.3,0.1,182.0,11.2,1005.3,data/train/20/2021-05-15_weather.csv
2021-04-06,2.1,-0.4,5.5,0.1,242.0,18.8,1015.9,data/train/20/2021-05-15_weather.csv
2021-04-07,1.4,-2.7,6.7,0.1,218.0,8.7,1024.2,data/train/20/2021-05-15_weather.csv
2021-04-08,3.7,-0.6,9.0,1.1,128.0,13.2,1022.8,data/train/20/2021-05-15_weather.csv
2021-04-09,2.9,0.5,6.1,1.5,341.0,7.6,1023.5,data/train/20/2021-05-15_weather.csv
2021-04-10,2.7,-0.5,7.4,0.2,71.0,9.9,1035.2,data/train/20/2021-05-15_weather.csv
2021-04-11,1.8,-4.9,8.1,0.0,153.0,7.5,1040.4,data/train/20/2021-05-15_weather.csv
2021-04-12,4.1,-1.2,10.6,0.6,251.0,10.6,1033.8,data/train/20/2021-05-15_weather.csv
2021-04-13,3.9,-2.3,9.7,0.0,314.0,7.9,1037.4,data/train/20/2021-05-15_weather.csv
2021-04-14,5.8,1.1,11.7,0.0,246.0,13.8,1031.9,data/train/20/2021-05-15_weather.csv
2021-04-15,6.9,1.9,13.8,0.0,252.0,9.7,1024.3,data/train/20/2021-05-15_weather.csv
2021-04-16,7.6,0.2,12.4,0.0,318.0,18.1,1018.5,data/train/20/2021-05-15_weather.csv
2021-04-17,2.1,-4.6,8.5,0.0,294.0,9.9,1024.4,data/train/20/2021-05-15_weather.csv
2021-04-18,2.5,-5.1,9.2,0.0,272.0,24.0,1013.4,data/train/20/2021-05-15_weather.csv
2021-04-07,0.5,-3.0,5.1,0.0,236.0,8.4,1024.5,data/train/09/2021-06-16_weather.csv
2021-04-08,2.8,0.0,6.0,0.1,119.0,13.7,1024.9,data/train/09/2021-06-16_weather.csv
2021-04-09,2.6,1.0,3.7,5.3,109.0,19.1,1024.4,data/train/09/2021-06-16_weather.csv
2021-04-10,4.5,1.0,9.0,4.7,82.0,16.4,1035.7,data/train/09/2021-06-16_weather.csv
2021-04-11,4.4,-2.3,11.0,0.0,119.0,6.6,1040.8,data/train/09/2021-06-16_weather.csv
2021-04-12,5.5,0.0,11.0,0.0,237.0,11.9,1033.1,data/train/09/2021-06-16_weather.csv
2021-04-13,7.1,0.0,13.0,0.0,296.0,9.9,1036.1,data/train/09/2021-06-16_weather.csv
2021-04-14,8.3,1.0,15.0,0.0,254.0,15.5,1030.2,data/train/09/2021-06-16_weather.csv
2021-04-15,11.7,0.0,22.0,0.0,243.0,11.7,1022.5,data/train/09/2021-06-16_weather.csv
2021-04-16,10.4,4.0,18.0,0.0,302.0,15.6,1016.9,data/train/09/2021-06-16_weather.csv
2021-04-17,3.8,-1.7,9.0,0.0,315.0,12.0,1023.6,data/train/09/2021-06-16_weather.csv
2021-04-18,3.8,-5.0,12.0,0.3,271.0,20.0,1012.6,data/train/09/2021-06-16_weather.csv
2021-04-19,-5.3,-9.0,-2.0,0.0,353.0,19.7,1026.3,data/train/09/2021-06-16_weather.csv
2021-04-20,-3.5,-10.7,3.0,0.0,313.0,11.4,1028.9,data/train/09/2021-06-16_weather.csv
2021-04-21,2.4,-1.0,6.0,0.0,346.0,20.1,1025.3,data/train/09/2021-06-16_weather.csv
2021-04-22,1.6,-5.4,8.0,0.0,79.0,9.9,1041.4,data/train/09/2021-06-16_weather.csv
2021-04-23,4.3,-4.0,11.0,0.0,167.0,11.6,1042.7,data/train/09/2021-06-16_weather.csv
2021-04-24,6.5,-2.0,13.0,0.0,161.0,10.2,1034.8,data/train/09/2021-06-16_weather.csv
2021-04-25,10.6,4.0,16.3,0.0,151.0,18.6,1024.1,data/train/09/2021-06-16_weather.csv
2021-04-26,12.1,5.0,17.0,0.0,214.0,21.8,1016.0,data/train/09/2021-06-16_weather.csv
2021-04-27,9.2,5.0,13.0,7.2,202.0,13.7,1014.3,data/train/09/2021-06-16_weather.csv
2021-04-28,12.2,8.0,17.0,1.1,313.0,13.1,1007.6,data/train/09/2021-06-16_weather.csv
2021-04-29,12.4,4.0,18.0,0.0,251.0,18.3,1008.4,data/train/09/2021-06-16_weather.csv
2021-04-30,9.4,2.0,15.0,0.2,278.0,16.4,1013.0,data/train/09/2021-06-16_weather.csv
2021-05-01,7.4,2.0,12.0,0.2,297.0,22.1,1021.0,data/train/09/2021-06-16_weather.csv
2021-05-02,13.1,2.0,22.0,0.0,214.0,21.0,1023.5,data/train/09/2021-06-16_weather.csv
2021-05-03,11.5,5.0,15.0,8.3,258.0,17.3,1017.6,data/train/09/2021-06-16_weather.csv
2021-05-04,10.5,-1.0,18.0,0.0,236.0,13.1,1022.1,data/train/09/2021-06-16_weather.csv
2021-05-05,16.4,8.0,23.0,0.0,167.0,17.1,1012.3,data/train/09/2021-06-16_weather.csv
2021-05-06,17.8,10.0,28.0,0.0,219.0,19.5,1002.3,data/train/09/2021-06-16_weather.csv
2021-05-07,12.8,4.0,19.0,0.0,294.0,18.8,1015.7,data/train/09/2021-06-16_weather.csv
2021-05-08,16.6,5.0,25.0,0.0,244.0,7.5,1018.5,data/train/09/2021-06-16_weather.csv
2021-05-09,17.2,11.0,24.0,0.0,62.0,22.7,1015.5,data/train/09/2021-06-16_weather.csv
2021-05-10,13.8,9.0,19.0,0.0,67.0,27.0,1020.2,data/train/09/2021-06-16_weather.csv
2021-05-11,14.7,8.0,20.0,0.0,12.0,14.7,1022.5,data/train/09/2021-06-16_weather.csv
2021-05-12,16.1,6.0,24.0,0.0,309.0,16.4,1019.8,data/train/09/2021-06-16_weather.csv
2021-05-13,11.2,8.0,14.0,0.1,331.0,11.0,1020.6,data/train/09/2021-06-16_weather.csv
2021-05-14,14.9,4.0,23.0,0.0,317.0,8.3,1024.0,data/train/09/2021-06-16_weather.csv
2021-05-15,20.7,8.0,31.0,0.0,265.0,11.7,1019.4,data/train/09/2021-06-16_weather.csv
2021-05-16,22.3,13.0,29.0,0.0,286.0,15.5,1014.0,data/train/09/2021-06-16_weather.csv
2021-05-17,23.3,11.0,33.0,0.0,276.0,13.8,1013.7,data/train/09/2021-06-16_weather.csv
2021-05-18,21.7,16.0,28.0,0.4,316.0,15.0,1009.0,data/train/09/2021-06-16_weather.csv
2021-05-19,14.9,12.0,18.0,0.0,13.0,20.1,1014.8,data/train/09/2021-06-16_weather.csv
2021-05-20,12.7,9.0,16.0,0.0,0.0,13.7,1020.7,data/train/09/2021-06-16_weather.csv
2021-05-21,18.1,10.0,28.0,1.5,243.0,12.5,1016.7,data/train/09/2021-06-16_weather.csv
2021-05-22,22.4,11.0,31.0,0.0,258.0,9.8,1018.7,data/train/09/2021-06-16_weather.csv
2021-05-23,24.8,15.0,33.0,0.0,269.0,11.4,1017.0,data/train/09/2021-06-16_weather.csv
2021-05-24,23.9,18.0,29.0,0.1,1.0,11.3,1017.8,data/train/09/2021-06-16_weather.csv
2021-05-25,27.2,16.0,36.0,0.0,258.0,12.5,1012.6,data/train/09/2021-06-16_weather.csv
2021-05-26,26.6,15.0,36.0,0.0,224.0,13.2,1005.8,data/train/09/2021-06-16_weather.csv
2021-05-27,14.9,12.7,22.0,0.0,319.0,24.2,1010.6,data/train/09/2021-06-16_weather.csv
2021-05-28,14.1,10.0,19.0,0.0,325.0,12.8,1020.8,data/train/09/2021-06-16_weather.csv
2021-05-29,19.0,10.0,27.0,0.0,190.0,14.4,1019.1,data/train/09/2021-06-16_weather.csv
2021-05-30,23.2,15.0,30.0,0.0,168.0,17.4,1014.1,data/train/09/2021-06-16_weather.csv
2021-05-31,25.0,19.0,33.0,0.0,150.0,18.2,1004.6,data/train/09/2021-06-16_weather.csv
2021-06-01,15.7,12.0,21.0,1.4,359.0,18.5,1008.1,data/train/09/2021-06-16_weather.csv
2021-06-02,16.5,10.0,22.0,0.0,10.0,13.2,1012.4,data/train/09/2021-06-16_weather.csv
2021-06-03,17.0,10.0,23.0,0.5,6.0,9.8,1011.6,data/train/09/2021-06-16_weather.csv
2021-06-04,9.6,6.0,13.0,9.6,328.0,21.9,1011.8,data/train/09/2021-06-16_weather.csv
2021-06-05,13.5,5.0,21.0,0.0,313.0,16.7,1021.0,data/train/09/2021-06-16_weather.csv
2021-06-06,18.5,9.0,26.0,0.0,243.0,12.3,1018.1,data/train/09/2021-06-16_weather.csv
2021-06-07,20.4,11.0,28.0,0.0,229.0,7.7,1010.8,data/train/09/2021-06-16_weather.csv
2021-03-22,-2.7,-3.2,0.7,0.0,226.0,8.2,1011.2,data/train/01/2021-05-26_weather.csv
2021-03-23,-2.8,-6.0,-0.1,0.0,266.0,7.0,1014.0,data/train/01/2021-05-26_weather.csv
2021-03-24,-4.6,-10.6,-0.4,0.1,267.0,15.4,1012.6,data/train/01/2021-05-26_weather.csv
2021-03-25,-3.8,-4.8,-0.5,0.3,237.0,16.1,1010.4,data/train/01/2021-05-26_weather.csv
2021-03-26,-2.2,-10.7,2.6,0.0,234.0,15.0,1011.5,data/train/01/2021-05-26_weather.csv
2021-03-27,-2.1,-6.6,2.2,0.0,203.0,11.2,1009.3,data/train/01/2021-05-26_weather.csv
2021-03-28,-1.1,-2.7,2.2,6.1,216.0,4.3,1003.2,data/train/01/2021-05-26_weather.csv
2021-03-29,-2.9,-4.5,-1.2,10.0,325.0,19.3,1006.0,data/train/01/2021-05-26_weather.csv
2021-03-30,-7.3,-13.2,-2.4,0.0,310.0,14.4,1025.8,data/train/01/2021-05-26_weather.csv
2021-03-31,-5.3,-11.0,-0.1,0.0,237.0,15.1,1028.1,data/train/01/2021-05-26_weather.csv
2021-04-01,-3.7,-10.1,1.0,0.0,205.0,20.0,1024.9,data/train/01/2021-05-26_weather.csv
2021-04-02,0.6,-4.3,2.1,2.0,220.0,22.8,1018.7,data/train/01/2021-05-26_weather.csv
2021-04-03,1.6,-1.1,4.1,0.0,226.0,17.6,1021.2,data/train/01/2021-05-26_weather.csv
2021-04-04,2.2,-3.9,7.2,0.0,168.0,15.1,1018.4,data/train/01/2021-05-26_weather.csv
2021-04-05,3.1,0.8,6.4,0.0,159.0,17.3,1007.4,data/train/01/2021-05-26_weather.csv
2021-04-06,1.6,0.1,4.7,0.0,233.0,23.5,1012.9,data/train/01/2021-05-26_weather.csv
2021-04-07,1.6,-2.7,5.9,0.0,247.0,16.3,1022.4,data/train/01/2021-05-26_weather.csv
2021-04-08,3.6,-6.1,8.3,0.0,162.0,7.7,1026.4,data/train/01/2021-05-26_weather.csv
2021-04-09,3.0,-0.2,4.8,0.0,107.0,19.2,1027.6,data/train/01/2021-05-26_weather.csv
2021-04-10,2.7,-2.6,10.1,0.0,104.0,10.1,1037.3,data/train/01/2021-05-26_weather.csv
2021-04-11,3.7,-6.4,8.8,0.0,201.0,6.5,1040.8,data/train/01/2021-05-26_weather.csv
2021-04-12,3.1,-1.1,8.0,2.0,244.0,13.1,1032.2,data/train/01/2021-05-26_weather.csv
2021-04-13,4.8,-4.2,10.1,0.0,294.0,10.3,1035.3,data/train/01/2021-05-26_weather.csv
2021-04-14,7.7,2.3,14.2,0.0,249.0,14.6,1028.4,data/train/01/2021-05-26_weather.csv
2021-04-15,11.2,0.8,19.1,0.0,239.0,10.3,1021.5,data/train/01/2021-05-26_weather.csv
2021-04-16,6.5,0.4,12.4,0.0,304.0,16.1,1016.7,data/train/01/2021-05-26_weather.csv
2021-04-17,0.7,-5.6,6.2,0.0,286.0,9.9,1023.9,data/train/01/2021-05-26_weather.csv
2021-04-18,2.5,-5.8,8.3,1.7,252.0,21.3,1010.6,data/train/01/2021-05-26_weather.csv
2021-04-19,-6.1,-10.5,-1.9,0.0,347.0,18.5,1026.6,data/train/01/2021-05-26_weather.csv
2021-04-20,-2.9,-9.2,2.4,0.1,289.0,13.8,1028.3,data/train/01/2021-05-26_weather.csv
2021-04-21,0.5,-2.6,2.8,0.0,353.0,18.5,1025.3,data/train/01/2021-05-26_weather.csv
2021-04-22,0.3,-5.8,6.9,0.0,74.0,7.5,1042.0,data/train/01/2021-05-26_weather.csv
2021-04-23,2.8,-4.4,9.2,0.0,167.0,10.7,1043.7,data/train/01/2021-05-26_weather.csv
2021-04-24,4.2,-3.6,11.2,0.0,186.0,8.7,1035.8,data/train/01/2021-05-26_weather.csv
2021-04-25,6.3,0.0,12.4,0.0,149.0,13.1,1026.6,data/train/01/2021-05-26_weather.csv
2021-04-26,7.7,1.8,14.2,1.6,187.0,16.1,1017.1,data/train/01/2021-05-26_weather.csv
2021-04-27,8.0,0.2,14.7,0.0,211.0,13.9,1014.1,data/train/01/2021-05-26_weather.csv
2021-04-28,9.1,6.1,14.1,3.1,255.0,9.9,1008.4,data/train/01/2021-05-26_weather.csv
2021-04-29,9.7,3.9,15.8,0.3,240.0,13.5,1008.3,data/train/01/2021-05-26_weather.csv
2021-04-30,8.2,2.8,13.4,0.3,263.0,16.9,1011.8,data/train/01/2021-05-26_weather.csv
2021-05-01,5.1,0.6,8.9,0.2,295.0,20.4,1019.5,data/train/01/2021-05-26_weather.csv
2021-05-02,10.2,-1.0,18.9,0.0,205.0,20.7,1022.9,data/train/01/2021-05-26_weather.csv
2021-05-03,11.3,6.4,15.1,4.7,249.0,17.0,1016.2,data/train/01/2021-05-26_weather.csv
2021-05-04,9.2,-0.1,16.0,0.0,250.0,13.0,1021.9,data/train/01/2021-05-26_weather.csv
2021-05-05,13.7,8.2,19.7,0.0,189.0,17.4,1013.0,data/train/01/2021-05-26_weather.csv
2021-05-06,15.4,9.4,23.1,0.0,218.0,18.5,1002.5,data/train/01/2021-05-26_weather.csv
2021-05-07,11.1,5.6,15.9,0.0,279.0,17.2,1013.9,data/train/01/2021-05-26_weather.csv
2021-05-08,15.1,7.8,22.4,0.0,269.0,12.9,1018.1,data/train/01/2021-05-26_weather.csv
2021-05-09,12.6,7.2,17.8,0.0,61.0,14.9,1018.9,data/train/01/2021-05-26_weather.csv
2021-05-10,11.8,6.5,17.3,0.0,62.0,15.7,1023.2,data/train/01/2021-05-26_weather.csv
2021-05-11,12.4,4.6,18.8,0.0,15.0,10.7,1023.6,data/train/01/2021-05-26_weather.csv
2021-05-12,13.4,4.3,21.2,0.2,301.0,13.8,1019.9,data/train/01/2021-05-26_weather.csv
2021-05-13,11.1,5.3,16.2,0.0,327.0,10.5,1020.1,data/train/01/2021-05-26_weather.csv
2021-05-14,13.0,6.1,20.0,0.0,323.0,8.8,1024.1,data/train/01/2021-05-26_weather.csv
2021-05-15,19.3,12.4,27.4,0.2,240.0,13.0,1018.6,data/train/01/2021-05-26_weather.csv
2021-05-16,20.0,14.1,27.5,0.0,283.0,14.5,1013.2,data/train/01/2021-05-26_weather.csv
2021-05-17,20.5,9.5,30.0,0.0,262.0,12.0,1013.3,data/train/01/2021-05-26_weather.csv
2021-05-18,18.5,13.3,25.0,3.8,318.0,13.3,1008.6,data/train/01/2021-05-26_weather.csv
2021-05-19,12.9,10.3,16.0,0.0,12.0,17.1,1015.6,data/train/01/2021-05-26_weather.csv
2021-05-20,9.0,4.9,12.4,1.0,350.0,11.1,1021.5,data/train/01/2021-05-26_weather.csv
2021-05-21,13.9,7.0,20.8,9.5,167.0,9.3,1016.7,data/train/01/2021-05-26_weather.csv
2021-05-22,20.4,11.4,28.3,0.0,247.0,12.1,1017.7,data/train/01/2021-05-26_weather.csv
2019-03-04,-6.8,-8.1,0.2,0.0,215.0,13.4,1005.1,data/train/14/2019-05-28_weather.csv
2019-03-05,-9.2,-11.7,-4.9,0.0,215.0,10.7,1013.1,data/train/14/2019-05-28_weather.csv
2019-03-06,-4.2,-10.2,-1.5,0.4,203.0,6.3,1020.0,data/train/14/2019-05-28_weather.csv
2019-03-07,0.1,-1.7,3.5,0.0,208.0,13.3,1016.4,data/train/14/2019-05-28_weather.csv
2019-03-08,-7.2,-7.7,0.9,0.0,257.0,10.5,1024.3,data/train/14/2019-05-28_weather.csv
2019-03-09,-9.7,-15.1,-3.0,0.0,223.0,8.1,1031.3,data/train/14/2019-05-28_weather.csv
2019-03-10,-8.3,-13.4,-4.9,0.0,201.0,9.5,1025.8,data/train/14/2019-05-28_weather.csv
2019-03-11,-1.2,-6.6,1.2,0.7,211.0,7.7,1020.3,data/train/14/2019-05-28_weather.csv
2019-03-12,-1.2,-1.2,3.1,0.0,199.0,8.6,1021.1,data/train/14/2019-05-28_weather.csv
2019-03-13,-1.1,-5.2,3.4,0.0,206.0,10.8,1017.6,data/train/14/2019-05-28_weather.csv
2019-03-14,-0.2,-1.5,4.4,0.0,184.0,9.4,1018.2,data/train/14/2019-05-28_weather.csv
2019-03-15,-1.6,-2.5,2.6,0.0,206.0,13.1,1007.3,data/train/14/2019-05-28_weather.csv
2019-03-16,-6.9,-7.5,-2.3,0.0,243.0,15.1,1013.0,data/train/14/2019-05-28_weather.csv
2019-03-17,-7.9,-9.5,-4.3,0.2,310.0,7.7,1024.9,data/train/14/2019-05-28_weather.csv
2019-03-18,-8.4,-16.5,-1.8,0.0,,2.8,1036.2,data/train/14/2019-05-28_weather.csv
2019-03-19,-7.9,-14.0,-1.1,0.0,208.0,3.1,1035.2,data/train/14/2019-05-28_weather.csv
2019-03-20,-6.6,-10.4,-0.4,0.0,173.0,5.9,1034.1,data/train/14/2019-05-28_weather.csv
2019-03-21,-5.2,-8.0,0.9,0.0,165.0,11.8,1026.8,data/train/14/2019-05-28_weather.csv
2019-03-22,-3.3,-8.9,3.2,0.0,196.0,4.8,1019.8,data/train/14/2019-05-28_weather.csv
2019-03-23,-3.8,-7.5,3.0,0.0,214.0,3.4,1019.1,data/train/14/2019-05-28_weather.csv
2019-03-24,-2.3,-7.4,5.3,0.0,280.0,4.5,1021.5,data/train/14/2019-05-28_weather.csv
2019-03-25,-1.6,-9.0,4.6,0.0,154.0,5.2,1027.1,data/train/14/2019-05-28_weather.csv
2019-03-26,-0.4,-5.0,3.2,0.5,143.0,16.6,1021.8,data/train/14/2019-05-28_weather.csv
2019-03-27,-0.8,-2.8,4.9,3.1,254.0,7.3,1023.7,data/train/14/2019-05-28_weather.csv
2019-03-28,0.2,-5.5,4.6,0.0,140.0,9.2,1028.8,data/train/14/2019-05-28_weather.csv
2019-03-29,0.8,0.1,2.0,5.5,114.0,16.7,1014.6,data/train/14/2019-05-28_weather.csv
2019-03-30,0.9,0.6,2.3,0.6,233.0,8.1,1013.9,data/train/14/2019-05-28_weather.csv
2019-03-31,-0.2,-0.2,3.5,6.5,218.0,9.4,1013.9,data/train/14/2019-05-28_weather.csv
2019-04-01,1.6,-2.7,6.0,0.0,211.0,9.0,1018.7,data/train/14/2019-05-28_weather.csv
2019-04-02,3.4,0.3,8.3,0.0,253.0,9.0,1020.9,data/train/14/2019-05-28_weather.csv
2019-04-03,2.2,-1.5,6.2,0.0,76.0,13.0,1025.3,data/train/14/2019-05-28_weather.csv
2019-04-04,0.1,0.0,3.6,10.9,68.0,18.4,1019.5,data/train/14/2019-05-28_weather.csv
2019-04-05,0.2,-0.2,1.7,4.2,33.0,14.6,1020.8,data/train/14/2019-05-28_weather.csv
2019-04-06,3.7,-1.6,9.6,0.0,298.0,7.9,1027.1,data/train/14/2019-05-28_weather.csv
2019-04-07,1.4,-2.1,7.1,0.0,321.0,5.5,1032.6,data/train/14/2019-05-28_weather.csv
2019-04-08,4.4,-2.6,10.1,0.0,190.0,5.5,1031.2,data/train/14/2019-05-28_weather.csv
2019-04-09,7.4,0.8,14.1,0.0,215.0,5.6,1020.9,data/train/14/2019-05-28_weather.csv
2019-04-10,6.4,0.6,12.1,0.0,23.0,8.4,1024.2,data/train/14/2019-05-28_weather.csv
2019-04-11,6.7,-0.1,14.1,0.0,209.0,4.6,1026.7,data/train/14/2019-05-28_weather.csv
2019-04-12,9.3,1.8,17.5,0.0,219.0,7.5,1021.7,data/train/14/2019-05-28_weather.csv
2019-04-13,10.2,5.2,19.2,0.0,258.0,8.2,1014.3,data/train/14/2019-05-28_weather.csv
2019-04-14,0.7,-0.2,7.6,0.7,24.0,12.5,1019.1,data/train/14/2019-05-28_weather.csv
2019-04-15,-1.7,-2.9,3.5,0.0,40.0,13.5,1017.7,data/train/14/2019-05-28_weather.csv
2019-04-16,2.7,-5.6,7.7,0.0,227.0,8.9,1009.7,data/train/14/2019-05-28_weather.csv
2019-04-17,-4.4,-6.8,4.9,6.6,308.0,11.4,1005.3,data/train/14/2019-05-28_weather.csv
2019-04-18,-5.7,-11.1,-0.1,1.0,293.0,14.8,1021.9,data/train/14/2019-05-28_weather.csv
2019-04-19,-0.2,-5.8,6.1,0.0,218.0,5.1,1025.0,data/train/14/2019-05-28_weather.csv
2019-04-20,3.7,-3.4,8.8,0.0,271.0,5.7,1016.6,data/train/14/2019-05-28_weather.csv
2019-04-21,3.0,1.2,8.1,0.0,318.0,6.2,1019.5,data/train/14/2019-05-28_weather.csv
2019-04-22,5.9,-3.3,12.3,0.0,200.0,3.9,1022.3,data/train/14/2019-05-28_weather.csv
2019-04-23,7.4,4.0,12.2,0.0,198.0,6.0,1017.3,data/train/14/2019-05-28_weather.csv
2019-04-24,7.9,3.0,15.5,0.0,226.0,6.5,1010.0,data/train/14/2019-05-28_weather.csv
2019-04-25,3.6,3.1,7.5,7.6,286.0,7.6,1004.3,data/train/14/2019-05-28_weather.csv
2019-04-26,-0.2,-2.6,4.3,0.5,296.0,10.0,1013.0,data/train/14/2019-05-28_weather.csv
2019-04-27,0.4,-4.2,6.3,1.2,199.0,8.0,1011.8,data/train/14/2019-05-28_weather.csv
2019-04-28,8.2,-3.3,17.2,0.0,191.0,10.6,1011.4,data/train/14/2019-05-28_weather.csv
2019-04-29,11.4,9.0,22.0,0.0,222.0,13.6,1000.6,data/train/14/2019-05-28_weather.csv
2019-04-30,-3.5,-3.1,10.2,7.8,321.0,12.4,1006.8,data/train/14/2019-05-28_weather.csv
2019-05-01,-0.1,-5.0,6.2,0.3,252.0,9.3,1019.1,data/train/14/2019-05-28_weather.csv
2019-05-02,4.9,-1.0,10.8,0.0,221.0,6.4,1023.7,data/train/14/2019-05-28_weather.csv
2019-05-03,10.1,0.7,16.7,0.0,203.0,7.5,1027.4,data/train/14/2019-05-28_weather.csv
